# inventory_id	toefl-2026-editorial-inventory
# inventory_version	2026-08-09.v1
# official_registry	toefl-ibt-2026@2026-08-09.v2
# source_fingerprint	50b3b8d7dd04826cf625052e7910b844c305894d43b2eae5fda01f881d3d512d
# source_scope	src/data/mocks/toefl-set-{1..20}.ts
# default_content_version	legacy_unversioned
# default_authorship_status	not_recorded
# default_provenance_status	not_recorded
record_type	record_id	set_id	part	task_rule	source_type	parent_id	editorial_state	validation_status	reuse_status	renderer_status
item_unit	item:t17-w-bs1	set-17	9	W-001+W-004	sentencebuild	object:t17-w-bs1	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-w-bs2	set-17	9	W-001+W-004	sentencebuild	section:set-17:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-w-bs2	set-17	9	W-001+W-004	sentencebuild	object:t17-w-bs2	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-w-bs3	set-17	9	W-001+W-004	sentencebuild	section:set-17:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-w-bs3	set-17	9	W-001+W-004	sentencebuild	object:t17-w-bs3	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-w-bs4	set-17	9	W-001+W-004	sentencebuild	section:set-17:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-w-bs4	set-17	9	W-001+W-004	sentencebuild	object:t17-w-bs4	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-w-bs5	set-17	9	W-001+W-004	sentencebuild	section:set-17:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-w-bs5	set-17	9	W-001+W-004	sentencebuild	object:t17-w-bs5	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-w-bs6	set-17	9	W-001+W-004	sentencebuild	section:set-17:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-w-bs6	set-17	9	W-001+W-004	sentencebuild	object:t17-w-bs6	draft	legacy_unverified	pending_T05	handled
section	section:set-17:part-10	set-17	10	W-002	MockSection	set:set-17	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-w-email	set-17	10	W-002	write	section:set-17:part-10	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-w-email:writing	set-17	10	W-002	writing_stimulus	object:t17-w-email	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-w-email	set-17	10	W-002	write	object:t17-w-email	draft	legacy_unverified	pending_T05	handled
section	section:set-17:part-11	set-17	11	W-003	MockSection	set:set-17	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-w-disc	set-17	11	W-003	write	section:set-17:part-11	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-w-disc:writing	set-17	11	W-003	writing_stimulus	object:t17-w-disc	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-w-disc	set-17	11	W-003	write	object:t17-w-disc	draft	legacy_unverified	pending_T05	handled
section	section:set-17:part-12	set-17	12	S-001	MockSection	set:set-17	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-s-rp1	set-17	12	S-001	repeat	section:set-17:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-s-rp1:audio	set-17	12	S-001	repeat_audio_with_script_candidate	object:t17-s-rp1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-s-rp1	set-17	12	S-001	repeat	object:t17-s-rp1	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-s-rp2	set-17	12	S-001	repeat	section:set-17:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-s-rp2:audio	set-17	12	S-001	repeat_audio_with_script_candidate	object:t17-s-rp2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-s-rp2	set-17	12	S-001	repeat	object:t17-s-rp2	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-s-rp3	set-17	12	S-001	repeat	section:set-17:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-s-rp3:audio	set-17	12	S-001	repeat_audio_with_script_candidate	object:t17-s-rp3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-s-rp3	set-17	12	S-001	repeat	object:t17-s-rp3	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-s-rp4	set-17	12	S-001	repeat	section:set-17:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-s-rp4:audio	set-17	12	S-001	repeat_audio_with_script_candidate	object:t17-s-rp4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-s-rp4	set-17	12	S-001	repeat	object:t17-s-rp4	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-s-rp5	set-17	12	S-001	repeat	section:set-17:part-12	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-s-rp5:audio	set-17	12	S-001	repeat_audio_with_script_candidate	object:t17-s-rp5	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-s-rp5	set-17	12	S-001	repeat	object:t17-s-rp5	draft	legacy_unverified	pending_T05	handled
section	section:set-17:part-13	set-17	13	S-002	MockSection	set:set-17	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-s-iv1	set-17	13	S-002	speak	section:set-17:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-s-iv1:interview	set-17	13	S-002	interview_text_prompt	object:t17-s-iv1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-s-iv1	set-17	13	S-002	speak	object:t17-s-iv1	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-s-iv2	set-17	13	S-002	speak	section:set-17:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-s-iv2:interview	set-17	13	S-002	interview_text_prompt	object:t17-s-iv2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-s-iv2	set-17	13	S-002	speak	object:t17-s-iv2	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-s-iv3	set-17	13	S-002	speak	section:set-17:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-s-iv3:interview	set-17	13	S-002	interview_text_prompt	object:t17-s-iv3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-s-iv3	set-17	13	S-002	speak	object:t17-s-iv3	draft	legacy_unverified	pending_T05	handled
question_object	object:t17-s-iv4	set-17	13	S-002	speak	section:set-17:part-13	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t17-s-iv4:interview	set-17	13	S-002	interview_text_prompt	object:t17-s-iv4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t17-s-iv4	set-17	13	S-002	speak	object:t17-s-iv4	draft	legacy_unverified	pending_T05	handled
set	set:set-18	set-18		R-001..S-002	MockExam		draft	audited_with_blockers	pending_T05	mixed
section	section:set-18:part-1	set-18	1	R-001	MockSection	set:set-18	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-cw1	set-18	1	R-001	wordcomplete	section:set-18:part-1	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t18-r-cw1:template	set-18	1	R-001	wordcomplete_template	object:t18-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw1:blank-1	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw1:blank-2	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw1:blank-3	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw1:blank-4	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw1:blank-5	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw1:blank-6	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw1	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-cw2	set-18	1	R-001	wordcomplete	section:set-18:part-1	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t18-r-cw2:template	set-18	1	R-001	wordcomplete_template	object:t18-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw2:blank-1	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw2:blank-2	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw2:blank-3	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw2:blank-4	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw2:blank-5	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-cw2:blank-6	set-18	1	R-001	wordcomplete_blank	object:t18-r-cw2	draft	legacy_unverified	pending_T05	handled
section	section:set-18:part-2	set-18	2	R-002	MockSection	set:set-18	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-18:part-2:passage	set-18	2	R-002	section_passage	section:set-18:part-2	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-dl1	set-18	2	R-002	mcq	section:set-18:part-2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-dl1	set-18	2	R-002	mcq	object:t18-r-dl1	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-dl2	set-18	2	R-002	mcq	section:set-18:part-2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-dl2	set-18	2	R-002	mcq	object:t18-r-dl2	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-dl3	set-18	2	R-002	mcq	section:set-18:part-2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-dl3	set-18	2	R-002	mcq	object:t18-r-dl3	draft	legacy_unverified	pending_T05	handled
section	section:set-18:part-3	set-18	3	R-002	MockSection	set:set-18	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-18:part-3:passage	set-18	3	R-002	section_passage	section:set-18:part-3	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-dl4	set-18	3	R-002	mcq	section:set-18:part-3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-dl4	set-18	3	R-002	mcq	object:t18-r-dl4	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-dl5	set-18	3	R-002	mcq	section:set-18:part-3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-dl5	set-18	3	R-002	mcq	object:t18-r-dl5	draft	legacy_unverified	pending_T05	handled
section	section:set-18:part-4	set-18	4	R-003	MockSection	set:set-18	draft	legacy_unverified	pending_T05	mixed
stimulus	stimulus:set-18:part-4:passage	set-18	4	R-003	section_passage	section:set-18:part-4	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-ap1	set-18	4	R-003	mcq	section:set-18:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-ap1	set-18	4	R-003	mcq	object:t18-r-ap1	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-ap2	set-18	4	R-003	mcq	section:set-18:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-ap2	set-18	4	R-003	mcq	object:t18-r-ap2	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-ap3	set-18	4	R-003	mcq	section:set-18:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-ap3	set-18	4	R-003	mcq	object:t18-r-ap3	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-ap4	set-18	4	R-003	mcq	section:set-18:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-ap4	set-18	4	R-003	mcq	object:t18-r-ap4	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-ap5	set-18	4	R-003	mcq	section:set-18:part-4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-r-ap5	set-18	4	R-003	mcq	object:t18-r-ap5	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-r-ap6	set-18	4	R-003	multiselect	section:set-18:part-4	draft	legacy_unverified	pending_T05	unhandled
item_unit	item:t18-r-ap6	set-18	4	R-003	multiselect	object:t18-r-ap6	draft	legacy_unverified	pending_T05	unhandled
section	section:set-18:part-5	set-18	5	L-001	MockSection	set:set-18	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-cr1	set-18	5	L-001	mcq	section:set-18:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t18-l-cr1:audio	set-18	5	L-001	question_audio_without_transcript	object:t18-l-cr1	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-cr1	set-18	5	L-001	mcq	object:t18-l-cr1	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-cr2	set-18	5	L-001	mcq	section:set-18:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t18-l-cr2:audio	set-18	5	L-001	question_audio_without_transcript	object:t18-l-cr2	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-cr2	set-18	5	L-001	mcq	object:t18-l-cr2	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-cr3	set-18	5	L-001	mcq	section:set-18:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t18-l-cr3:audio	set-18	5	L-001	question_audio_without_transcript	object:t18-l-cr3	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-cr3	set-18	5	L-001	mcq	object:t18-l-cr3	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-cr4	set-18	5	L-001	mcq	section:set-18:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t18-l-cr4:audio	set-18	5	L-001	question_audio_without_transcript	object:t18-l-cr4	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-cr4	set-18	5	L-001	mcq	object:t18-l-cr4	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-cr5	set-18	5	L-001	mcq	section:set-18:part-5	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:t18-l-cr5:audio	set-18	5	L-001	question_audio_without_transcript	object:t18-l-cr5	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-cr5	set-18	5	L-001	mcq	object:t18-l-cr5	draft	legacy_unverified	pending_T05	handled
section	section:set-18:part-6	set-18	6	L-002	MockSection	set:set-18	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-18:part-6:audio	set-18	6	L-002	section_audio_with_transcript_candidate	section:set-18:part-6	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-cv1	set-18	6	L-002	mcq	section:set-18:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-cv1	set-18	6	L-002	mcq	object:t18-l-cv1	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-cv2	set-18	6	L-002	mcq	section:set-18:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-cv2	set-18	6	L-002	mcq	object:t18-l-cv2	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-cv3	set-18	6	L-002	mcq	section:set-18:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-cv3	set-18	6	L-002	mcq	object:t18-l-cv3	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-cv4	set-18	6	L-002	mcq	section:set-18:part-6	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-cv4	set-18	6	L-002	mcq	object:t18-l-cv4	draft	legacy_unverified	pending_T05	handled
section	section:set-18:part-7	set-18	7	L-003	MockSection	set:set-18	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-18:part-7:audio	set-18	7	L-003	section_audio_with_transcript_candidate	section:set-18:part-7	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-an1	set-18	7	L-003	mcq	section:set-18:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-an1	set-18	7	L-003	mcq	object:t18-l-an1	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-an2	set-18	7	L-003	mcq	section:set-18:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-an2	set-18	7	L-003	mcq	object:t18-l-an2	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-an3	set-18	7	L-003	mcq	section:set-18:part-7	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-an3	set-18	7	L-003	mcq	object:t18-l-an3	draft	legacy_unverified	pending_T05	handled
section	section:set-18:part-8	set-18	8	L-004	MockSection	set:set-18	draft	legacy_unverified	pending_T05	handled
stimulus	stimulus:set-18:part-8:audio	set-18	8	L-004	section_audio_with_transcript_candidate	section:set-18:part-8	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-at1	set-18	8	L-004	mcq	section:set-18:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-at1	set-18	8	L-004	mcq	object:t18-l-at1	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-at2	set-18	8	L-004	mcq	section:set-18:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-at2	set-18	8	L-004	mcq	object:t18-l-at2	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-at3	set-18	8	L-004	mcq	section:set-18:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-at3	set-18	8	L-004	mcq	object:t18-l-at3	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-at4	set-18	8	L-004	mcq	section:set-18:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-at4	set-18	8	L-004	mcq	object:t18-l-at4	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-l-at5	set-18	8	L-004	mcq	section:set-18:part-8	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-l-at5	set-18	8	L-004	mcq	object:t18-l-at5	draft	legacy_unverified	pending_T05	handled
section	section:set-18:part-9	set-18	9	W-001+W-004	MockSection	set:set-18	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-w-bs1	set-18	9	W-001+W-004	sentencebuild	section:set-18:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-w-bs1	set-18	9	W-001+W-004	sentencebuild	object:t18-w-bs1	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-w-bs2	set-18	9	W-001+W-004	sentencebuild	section:set-18:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-w-bs2	set-18	9	W-001+W-004	sentencebuild	object:t18-w-bs2	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-w-bs3	set-18	9	W-001+W-004	sentencebuild	section:set-18:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-w-bs3	set-18	9	W-001+W-004	sentencebuild	object:t18-w-bs3	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-w-bs4	set-18	9	W-001+W-004	sentencebuild	section:set-18:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-w-bs4	set-18	9	W-001+W-004	sentencebuild	object:t18-w-bs4	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-w-bs5	set-18	9	W-001+W-004	sentencebuild	section:set-18:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-w-bs5	set-18	9	W-001+W-004	sentencebuild	object:t18-w-bs5	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-w-bs6	set-18	9	W-001+W-004	sentencebuild	section:set-18:part-9	draft	legacy_unverified	pending_T05	handled
item_unit	item:t18-w-bs6	set-18	9	W-001+W-004	sentencebuild	object:t18-w-bs6	draft	legacy_unverified	pending_T05	handled
section	section:set-18:part-10	set-18	10	W-002	MockSection	set:set-18	draft	legacy_unverified	pending_T05	handled
question_object	object:t18-w-email	set-18	10	W-002	write	section:set-18:part-10	draft	legacy_unverified	pending_T05	handled
